-1.372052667944384796e-01,-2.063718590153919563e-01,-1.174032369719058867e-02,4.115905214326240902e-01,-1.693440597501371520e-02,-4.266023053228817224e-02,1.967202467915881714e-01,3.506033845486681844e-01,2.668859782371640899e-01,7.210670614061856498e-02,-1.663125399848649766e-01,-4.556715385652723715e-02,1.651531116958604439e-01,-2.726447301627738518e-01,-4.521543297992972055e-02,1.703892710325254078e-02,9.773261257022365645e-02,1.580727990538519367e-01,6.603759536647886563e-02,1.741643644950091607e-02,-3.763140690321164356e-02,-4.490340420000308863e-01,5.197591447310354225e-03,-1.610402862499615007e-01,-3.383510040332345092e-02,3.223095296684207189e-02,-2.055066581506499457e-01,-2.879085108833344675e-01,-2.326858611704708812e-01,-1.204514200331078949e-01,1.642532598093575658e-01,4.652237954741184067e-02,7.207350874540358054e-02,8.872400010754424859e-02,3.023348359419638157e-02,-2.284014351111413876e-01,-3.227681065646121478e-02,4.170143111348922210e-02,-4.723745089921428941e-01,3.689919992389210923e-02,-4.232545463709819211e-02,9.439214366671151712e-02,-2.290902793641626245e-01,1.349420566473830685e-01,-3.105843519773043501e-02,7.057880331257010420e-02,1.175607881320034354e-02,5.283731841672997809e-02,-1.062338452356940410e-01,-3.927138704894034271e-01,2.916663104255702577e-02,-1.859172663032599912e-02,-1.871380259923412226e-01,-1.840165402418524887e-01,-1.743516086245255337e-01,-7.698566634875586567e-02,-2.613319009298402107e-01,-2.616130932689881283e-01,1.995801213028026710e-01,-2.470782109503900925e-01,-2.554232117260591406e-01,-3.109792742253555398e-01,-2.595678566098278406e-01,-1.446874498572008894e-01,-6.597619107991165022e-02,1.103338403508674487e-01,4.906572232408320383e-02,-1.948440134191265771e-01,5.105085953285655453e-02,-2.950087939065925910e-02,1.341024490245342760e-01,-1.568935626374371173e-01,1.263529554409650035e-01,-3.162624264537419183e-01,1.112040358767381193e-01,-2.476390717047104867e-02,2.057588993278809952e-01,1.701145430443265494e-01,1.555073680474746145e-01,9.519113873632928380e-02,-8.591221433482813807e-02,-2.274355636483098644e-02,2.734671001896728931e-02,-3.668810580934611099e-01,2.326865157521700034e-01,8.009355578086202465e-02,8.019095589318765704e-02,2.470265154543253572e-01,-1.305957666963160069e-01,-2.608971890770110935e-01,1.914856642290815522e-02,2.685832757094144818e-01,-6.413894060829358756e-02,1.344187646641358154e-02,-1.101590770277346143e-01,7.736708604193615058e-02,-3.168752224298978515e-01,-2.829974284312382002e-02,1.240783247655220800e-01,-6.528770961304365683e-02
-2.392812832275262869e-01,-1.478243679090992246e-01,-7.360920832582319717e-02,3.458181135825957320e-01,-1.362799889579978385e-01,-1.935790325253694544e-01,1.790905971608924526e-04,2.354626326345239939e-01,2.145840331312776905e-01,1.147730518788599025e-01,-6.964182058573886724e-02,6.725014231101153483e-02,1.602959609019477261e-01,-2.196595908489768767e-01,3.687487184498500215e-02,1.474754520726538898e-01,1.652273986248973814e-01,1.564996829532723233e-01,6.240867100593678468e-02,1.045247835756036164e-01,-9.340419922388267307e-03,-4.447983597629119323e-01,4.594898933965922694e-02,-8.741681675776566407e-02,-7.285588220795320702e-02,-6.428497141076856825e-02,-3.500946303131286658e-02,-3.618213716951163006e-01,-6.495551952828368739e-03,-8.945732465714210935e-02,1.075722452595227058e-01,8.833652386647754262e-02,7.440249094673022368e-02,4.804519150518134218e-02,-8.310537933972897418e-02,-8.590065733290061512e-02,-1.347068867813682180e-01,-5.657776998053710635e-03,-3.466561056647400885e-01,2.480332131486007174e-02,-1.040327717597957086e-01,1.962793888853577862e-01,-1.119381623571084200e-01,1.285783161209420877e-01,4.778278868544912072e-02,1.553261353693140556e-01,-1.010752547661958461e-01,3.050335048827184856e-02,-4.971410647070844541e-02,-3.123395331286122345e-01,9.578087308002650180e-03,-1.141168259335200441e-01,-1.017054481781592135e-01,-7.454614607127592329e-02,-2.546646281900241671e-01,-9.840931728505830645e-02,-2.003534912666961043e-01,-9.486902149216523694e-02,2.043946902247252562e-01,-8.556068932184515696e-02,-1.210693800959827121e-01,-2.599324700691087453e-01,-3.169419326122467906e-01,-1.238428115738231111e-01,-1.241515398318670908e-02,1.160455275077970499e-01,1.630814198363617420e-02,-1.809721370013271102e-01,3.341350989921379466e-02,1.654092043072765209e-02,1.270490326909938343e-02,-1.323766143574666154e-01,1.422627847156714975e-01,-2.692099925351363332e-01,2.446687097821072937e-02,-1.940864352965861739e-01,1.242976058069802103e-01,1.354053916819406567e-01,1.563559484012927714e-01,9.001468545908891672e-02,-1.147843526473399794e-01,-3.613688640088326409e-02,-8.988528752086955009e-02,-2.602685412093734829e-01,9.060302547480912627e-02,9.600914977227377467e-02,8.038591150238409699e-02,2.542652941749948825e-01,-7.003703707331257466e-02,-3.056933750174617992e-01,-3.057299755760457122e-02,2.983031609931404704e-01,-6.506536964453009386e-02,-5.957159973778729939e-02,-1.040594414099644677e-01,1.045330487919666762e-01,-3.172056605110749050e-01,1.420411383735804001e-01,5.505019672773790729e-02,-1.212689519813002215e-01
-1.268451042475541579e-01,-8.085499534019689738e-02,1.406991041747387809e-02,3.953809638687478256e-01,3.396906747966788737e-02,-1.259009879232015905e-01,4.628591780088140394e-03,2.514966343729918008e-01,1.702616588007796750e-01,1.431026066770691996e-01,-2.406404361797181979e-01,-6.311499094209867267e-02,2.200070797105743714e-01,-2.688487522650677697e-01,-5.034400532236037173e-02,1.446183415373999415e-01,1.648860924114972093e-01,1.334846359106523217e-01,5.392760156123253129e-02,1.718614029454128000e-01,-4.548096565781851314e-02,-5.404012712927119821e-01,1.552401653383436164e-01,-1.735679632639940684e-01,7.520794295174154653e-02,6.112574480746875427e-03,-1.287298181382709739e-01,-3.913540610498683070e-01,-7.354260620517139024e-02,-3.039726515711760682e-02,-3.051359693415293516e-03,9.777516076824027680e-02,6.489998268052832309e-02,1.485082301329566645e-01,8.024321751829190108e-03,-2.027380633737318749e-01,-1.768086086603753437e-01,-5.237820711299436688e-02,-4.931702231289269989e-01,7.853494924441337122e-02,-1.018428513655340317e-01,1.129118987077647462e-01,-1.687562566028619482e-01,1.818903702751149820e-01,-1.157397325459948029e-01,1.486026665260462842e-01,-2.667800247145846876e-02,1.761966249772930759e-01,-2.904897940758622288e-01,-1.984932129530774525e-01,5.790398190279757995e-02,-8.008753753782620055e-02,-2.377351035254476885e-01,-7.049088302489420199e-02,-2.785742981151390629e-01,-7.639260857352800360e-02,-2.234250965801669320e-01,-2.055471571407194165e-01,3.086651387708226890e-01,-1.579701330163144346e-01,-3.220670683574188842e-01,-3.576756763430880559e-01,-3.367432827354025493e-01,7.016249205689335799e-02,-8.789662077819145047e-02,1.358742513711319599e-01,-3.704478278480621140e-02,-1.258543973361163637e-01,-1.477878839263636057e-01,-9.848132142604153205e-02,3.642261657934616620e-02,-2.531395816251648112e-01,1.248318111165110378e-01,-2.675657044190309919e-01,4.643546276746658708e-02,-4.058733069308579494e-02,1.972531695744258740e-01,9.166867504245261589e-02,6.422647905189149409e-02,8.773171892804371153e-02,-1.054564101780004204e-01,-2.728111500607726531e-02,-9.508552174101259080e-02,-4.189064523567390119e-01,2.141687941429271380e-01,2.865133366445772253e-02,1.166650564729860839e-01,2.459313912826376902e-01,-9.743674448469331895e-02,-2.705601782355281926e-01,5.530549188374245251e-02,2.057456176139552118e-01,-1.807607909344500219e-01,-5.374733466823610611e-02,-2.241015788521731056e-01,5.771815565657772290e-02,-3.856939780818264274e-01,1.523166892523695748e-01,1.884038669572397073e-01,-9.239589045141062551e-02
-2.573520652377952467e-01,-1.862429307886418195e-01,3.005190367430642107e-02,2.597859153197801807e-01,-1.150687263482067096e-01,-9.216904601792155760e-02,7.842893720609112052e-02,3.357806624970740006e-01,2.759724639433692728e-01,-1.878869401155486285e-02,-2.541236162683935818e-01,-1.617598282437452198e-02,1.472595038590000516e-01,-2.289147585021531206e-01,-5.258939782257500417e-02,6.806518499438446446e-02,1.871555955944406435e-01,9.602713202065352172e-02,2.082723102863430487e-01,1.198618570606952566e-01,1.300513951348728978e-02,-4.392901882409002146e-01,-1.020366851196342385e-02,-1.402856555785218506e-01,6.662606616855965003e-02,-5.152323842462785269e-02,-1.750259657934502833e-01,-3.543899195840391481e-01,-1.040900101069299200e-01,-5.010792636119956039e-02,1.402324848517682576e-01,-4.285115513636283957e-02,1.609980181978704072e-01,-3.223362831800433148e-02,-5.305952597387468550e-02,-1.598587614173873628e-01,-1.364907666227742067e-01,1.233518739017273047e-01,-3.213340176446631280e-01,1.617427683969046570e-01,-9.885753598246072027e-02,2.084993965632169766e-01,-1.900909392897735251e-01,2.198771637725463468e-01,-3.874961106901719798e-03,5.041501398496555514e-03,-6.332891532066568796e-02,-1.000628131603672200e-01,-1.735516625435401528e-01,-3.177215165292884280e-01,-1.371969740191537612e-01,-7.270749700553051642e-02,-2.677098289198650560e-01,-9.872687337278890363e-03,-1.559804640570919831e-01,-1.047794440190128323e-01,-1.709764150510056924e-01,-1.789630936222665891e-01,1.417070000257527607e-01,-2.467927747790188697e-01,-2.234005096974219784e-01,-2.516517410886851547e-01,-2.606569975262565952e-01,-1.143474586591224224e-01,3.095324367885199726e-02,1.662078597366113963e-01,1.920354262136961254e-02,-1.258486257557053511e-01,-1.451705551259202531e-01,4.885495910402060105e-02,1.129097435546933953e-01,-1.548052523771916988e-01,1.759274907919067960e-02,-1.776361324891696236e-01,1.639259996793296648e-01,-1.702781863761233805e-01,1.772095665749360560e-01,1.197694682700750080e-01,-1.770591810391869414e-02,2.393340732571148932e-02,-1.309762364618315966e-01,7.213359268060060003e-02,5.785159547357113935e-02,-3.497344315566334738e-01,2.359446663088664020e-01,7.750524265085925735e-02,8.456567600732033119e-02,2.223735266491107809e-01,-1.231760972039614016e-01,-3.807057385353739831e-01,1.344003034795278849e-02,1.595828011805222602e-01,-1.807843368498764369e-01,1.400407417811653761e-03,-2.154790019812515556e-01,-1.958529053494713346e-02,-3.128124602650879105e-01,3.226123321596990196e-02,1.931359894801226718e-01,-3.318924822406010139e-02
-2.871984815877215991e-01,-4.496124737563352708e-02,-3.274402888732495798e-02,2.966026420478883319e-01,-1.626247632292016077e-02,2.492972459410137606e-02,7.802775482432613985e-02,1.986073501749237302e-01,1.126119432481519633e-01,3.460068269302331301e-02,-1.857220927372544850e-01,-7.292554057511706211e-02,2.083202504656821996e-01,-3.473773674032535341e-01,-3.974835931332619879e-03,1.932885608912706943e-01,3.182660868803018767e-02,9.137026808107405473e-02,2.235150142749146862e-01,1.843795394211897032e-01,1.262375399288036548e-01,-3.623661084164890855e-01,-2.924322768585756530e-02,-2.214252551905056543e-01,4.610072428583802256e-02,7.685362715626632701e-02,-9.206810627558688342e-02,-2.256275869740072271e-01,-9.611942857278096830e-02,-1.083390196110528420e-01,1.097295951131229130e-01,2.817378401647703881e-02,1.875438538857689130e-01,1.631471687314325902e-01,3.168317395127758646e-02,-1.043727456261861197e-01,-1.044318976639969365e-01,-2.505976059277018400e-02,-4.228400690484795943e-01,5.969488817693853477e-02,-7.314077529534737665e-02,8.051364358670201615e-02,-2.569175893514903941e-01,1.320803220846114012e-01,-3.452825482660844963e-02,4.587737360554736826e-02,6.905328541221157634e-02,7.742010929379913864e-02,-8.515158949372120256e-02,-3.221679794808727237e-01,8.902936974536877768e-02,6.608446141015816844e-02,-1.104144616454447170e-01,-7.837567350313744130e-02,-2.045998016398719865e-01,-2.084802266195441220e-02,-3.219433097574627145e-01,-1.164695769336657194e-01,1.796625561756697853e-01,-1.874843586692343245e-01,-1.575638568091777270e-01,-2.229670960307592043e-01,-1.718139864018163876e-01,-7.680151580758316950e-03,-9.637437479206631408e-02,8.630050962533421244e-02,-5.466001306293248596e-02,-7.685020005314947833e-02,-1.036663920732632527e-01,5.529608401208815222e-02,4.567950969715891402e-02,-2.683752458118167095e-01,5.101403138299569900e-02,-1.326635263006872845e-01,1.041866052592542308e-01,-1.660311023339438863e-01,1.558391864099143986e-01,1.621180672209517060e-01,-2.240863067143157236e-02,9.065501266284485549e-02,-1.408051798485206452e-01,1.082357978598834369e-01,1.820749337909090444e-03,-4.130868599720444179e-01,1.504217025266181562e-01,4.121478649782510384e-02,1.035736025582234543e-02,2.844239524797499419e-01,-9.978504646109134790e-02,-1.768303991494836747e-01,-1.666589147989416125e-02,2.300863270706219321e-01,-1.352733467408738233e-01,-8.930423746152220399e-02,-1.373908727721226686e-01,4.830678819099906013e-02,-3.105200570329046394e-01,1.357460476417167439e-01,1.013320992919377883e-01,-6.892013451110670652e-02
-3.340871325025913663e-01,-1.975009572225869814e-01,-1.686673804141269190e-02,3.972102789104704490e-01,-6.109192341178969893e-02,-4.185868464752692114e-02,1.168950411134555417e-01,4.618695160867934968e-01,1.765521606144201672e-01,9.660492561360756181e-02,-1.335725560796086064e-01,-1.022753541685021417e-01,1.964180057510528377e-01,-4.142705158181662628e-01,-1.670879256253288703e-01,1.227785685505680124e-01,1.707989170832346915e-01,1.987319668388752569e-01,1.720044303213893733e-01,1.371311162035139808e-01,9.451399881992997298e-02,-6.353131136144793967e-01,-8.751595557604896491e-02,-3.302051705743321297e-01,-4.813665898308429336e-02,9.572240813445286045e-02,-1.888419104322269781e-01,-3.564742162962812877e-01,-1.135900845590251534e-01,-9.139692789950291940e-02,-2.244923906134188227e-02,2.103123138229535949e-01,2.549025717256768186e-01,5.234440886019756795e-02,-4.459891752588975022e-02,-1.905962390673719420e-01,-6.615211055102507287e-02,1.903622151759401249e-01,-4.428701193249267587e-01,9.851249695033410803e-02,-2.858316263155996975e-02,1.634171866674490881e-01,-2.829539019801679545e-01,2.882229337590381246e-01,-1.871839236289406239e-01,1.141432633045932066e-01,-2.259608498855088243e-02,1.984045902105893155e-01,-3.559162304530758547e-01,-3.613024908486998643e-01,-1.000103572106212507e-01,-6.648959298944873142e-02,-3.441134805939797814e-01,1.586607797356584873e-02,-4.526751398887330358e-01,-8.806866847898255080e-02,-3.901395005425004614e-01,-2.719596263552226945e-01,2.708717504927461439e-01,-1.491937939060448692e-01,-1.684893306390486678e-01,-3.269936219505075181e-01,-2.228463920343473070e-01,-1.389341991612819127e-01,-3.806390044841825859e-02,2.222202773815392662e-01,-7.352316188676188968e-02,-6.349312230059683815e-02,-2.147555158351444338e-01,9.195375945384326455e-02,7.119316848773069029e-02,-2.789961282978977719e-01,1.350198278270996373e-02,-2.531424304335233022e-01,1.851013726033141349e-01,-1.394826640030135123e-01,2.944535705720694452e-01,2.692440082781689115e-01,2.101651020169357786e-01,1.360745315697479418e-01,-2.210585791157953228e-01,5.223030951886040163e-02,-3.505644501383767958e-02,-3.772426750080837277e-01,3.460947754382796560e-01,6.270687255571599783e-02,1.111302573413605263e-02,1.935076749665117779e-01,-5.546079122667783162e-02,-3.792808946693904115e-01,1.152284466080162745e-01,3.575765098467122982e-01,-2.610549571519835133e-02,-1.516795037843204083e-03,-2.709082811444480376e-01,-6.938354620512515725e-02,-4.191354170599614903e-01,1.807918830439436686e-01,2.998323015316589624e-01,7.458623486756267573e-02
-2.329351101868621654e-01,-1.541456195006753460e-01,-9.586147144376259976e-02,2.488211018029343469e-01,-3.803638388095981204e-02,-1.955675812947642311e-01,1.254443607188283072e-01,2.483388667832465424e-01,1.440106368907491941e-01,7.262780655950926145e-02,-1.387941521285671054e-01,-8.477733502570626578e-02,2.315441310158034005e-01,-2.904273550623757139e-01,-1.351081103723351107e-01,1.507908291714214755e-01,8.259625113461829815e-02,2.297824233108717584e-01,1.698478374416231007e-01,8.945381572203722764e-02,4.371493931493882629e-02,-5.776557034811748981e-01,1.155344980137601729e-01,-8.131169489933014194e-02,-4.570615399976961368e-02,3.049431054403321795e-02,-1.353270713347094756e-01,-3.809498678599743671e-01,-8.236432207552395190e-02,4.381917812934987139e-02,1.372856063514812652e-01,1.263156563830243884e-01,1.301194084417239827e-01,1.585428218522813015e-01,-8.967533196111923677e-02,-1.813967433524437678e-01,-1.687912975015167238e-01,8.255191905182462930e-02,-4.539696080869917716e-01,6.320936751974678969e-02,3.320239014958300400e-02,2.317112364465397367e-01,-2.605213204829033846e-01,2.683694284467506574e-01,-8.508832085323490835e-02,1.155788515763003926e-01,5.149980417810227223e-02,1.867246748291783234e-02,-1.512426205369735432e-01,-3.653857438611714525e-01,4.565815804246953213e-02,-6.161810545972592340e-02,-2.284807813049750114e-01,-1.431588367053217847e-01,-1.546450279789352011e-01,-1.195400699810656164e-01,-2.377575079136309832e-01,-2.824626789368394064e-01,2.705470506924799734e-01,-1.022739017886859086e-01,-2.333100063569233662e-01,-2.452715402411952128e-01,-2.149864138574956451e-01,5.742973968214428598e-02,-2.211442970279466416e-02,1.263098870686105157e-01,-7.356417282783005163e-02,-1.870065564684173787e-01,-6.206368608672264975e-02,-2.038742069962928144e-02,9.976365909651499150e-03,-1.123315302766213636e-01,7.116335825288575001e-02,-3.191619101869584973e-01,1.450296569345794206e-01,-2.058548858381858970e-01,1.808619982627373557e-01,8.720062502025099915e-02,4.350587135251692689e-02,3.592284671619735970e-02,1.358843396927303555e-02,6.187125616990810095e-02,-1.216602421499398123e-01,-4.197825958375401290e-01,1.402724443011973965e-01,7.757651891328731786e-02,1.217751762996358983e-01,1.613976394102858702e-01,-5.311900953388830338e-02,-3.596027458647387820e-01,7.657188781521570564e-02,1.291319531102143314e-01,-5.101553803330940995e-02,-1.200948874740113137e-01,-1.968388943679978131e-01,-5.136814729814154906e-02,-3.227887134518754864e-01,-5.250249335729690594e-04,1.077192392898663753e-01,-7.387266136751123591e-02
-2.361690996585000257e-01,-1.554516636269591690e-01,-9.825387850124907632e-03,4.079062588346263896e-01,-1.430681837787951827e-01,-1.401377783472253780e-01,1.176811217745494520e-01,2.273275580711324739e-01,1.157959466491403355e-01,1.652062379527714508e-01,-5.040986852105140692e-02,8.218053813484829662e-02,1.061213106988271454e-01,-3.295647215293465715e-01,-9.967051349296215858e-04,1.445157339197589430e-01,8.037549124137831347e-02,1.166334558134515254e-01,2.148292523754535485e-02,7.036131354736746557e-02,1.496726040596016221e-03,-4.341580024269102167e-01,1.182057428461911752e-01,-1.926183735034600886e-01,-7.434363409594542393e-02,-6.188436633570982420e-03,-1.928316065053697070e-01,-3.704645156088735014e-01,-2.597835045479358288e-03,-7.037799431759500512e-02,1.196773906525500225e-01,1.490386812462817512e-01,7.583800196688954276e-02,1.698511317051741576e-01,-7.376468392924280526e-02,-9.940351690302250132e-02,4.692689486622987453e-03,2.005537530416037079e-02,-4.085695324634168180e-01,-4.485738863124513059e-02,6.533053363886746900e-02,1.973048763447349530e-01,-2.774600922454539820e-01,1.801482676043503206e-01,-1.091811084295118417e-01,9.470517393225598435e-02,-1.174498409781127850e-01,3.446505482270080523e-02,-2.329328460041218962e-01,-3.645689867154184860e-01,-8.404157073505817699e-02,-8.677351583076542418e-02,-1.550892037163064119e-01,-2.186542497000400487e-01,-3.490770509993352810e-01,-1.218086320521753890e-01,-2.677955655034654492e-01,-2.052480083429928381e-01,3.046400633878005859e-01,-7.647729901093094917e-02,-9.186918360293688801e-02,-3.595786993709087498e-01,-1.491038908105174754e-01,-1.554741721898051376e-01,-2.637905226058957081e-02,2.206080296506439109e-01,-2.763806242981847044e-03,-1.665278080284667839e-01,-5.804331435311017168e-02,-1.672247121398589068e-02,3.070125758354440987e-02,-1.298651783923706615e-01,8.815694922535589895e-02,-1.343940510063074134e-01,1.000765594293875071e-01,-2.150481195389334077e-01,9.183141943024367149e-02,-7.573252237270883865e-04,4.987073988067745878e-02,7.795748075039042602e-02,-7.743617376806122277e-03,-6.628631694895892323e-02,-1.513664467461727781e-01,-4.179621330167433424e-01,1.965710156154589217e-01,8.797127465853786174e-03,-5.659468302420630342e-02,1.413857870307730358e-01,2.917910682902579225e-02,-3.460607029399393464e-01,2.870054086177863811e-02,2.161110097335744162e-01,-9.670457252115255420e-02,5.713664522760079391e-03,-8.088803277209434539e-02,8.792734732438435563e-02,-2.297646450076942237e-01,1.051191566727371768e-01,1.301434704788771990e-01,2.055704222337837589e-02
-3.000442040791256870e-01,-2.264121440803627261e-01,-3.152027941786254145e-02,3.191623888676111687e-01,-7.181103344002404132e-02,-1.487494396878001057e-01,1.781445097255190263e-02,3.669687109023143656e-01,5.723349752081533653e-02,6.998942708583576200e-02,-7.980225331636907338e-02,3.016802729820852735e-02,1.687574363341512451e-01,-2.807783848625680645e-01,-1.412046166497337996e-01,2.261393915404585897e-02,9.983805495593911505e-02,2.340091058937411594e-01,2.103294197177286162e-01,1.482720647824327942e-01,9.620430630222005786e-02,-4.521735158142587974e-01,1.420800435843753429e-01,-2.186034746405961238e-01,1.630890113102760261e-02,-5.517365319289505021e-02,-2.124972351262328640e-01,-3.275402927228964201e-01,-6.277132243503733000e-02,-1.037965274760312279e-01,1.149289253029817050e-04,4.690997180283461993e-02,1.091715111683886352e-01,5.635546392986881536e-02,-1.037239372902538231e-01,-1.266814389194425572e-01,-3.586481131212283791e-02,-3.755712271227086563e-02,-4.732581431953719053e-01,5.963727642858666217e-02,-6.446110179844538601e-02,1.103240131632031579e-01,-1.583189741970051634e-01,2.965901483207571965e-01,-1.583117145808080745e-02,1.300915034210405885e-01,-1.302909646289383272e-01,1.069903317008354116e-01,-2.540445691722256760e-01,-3.548893573664682055e-01,-1.409650787178389104e-02,-4.658516498363618474e-02,-3.271782741811446460e-01,-1.182629173752101637e-01,-1.590622502290715834e-01,-1.296463327360162024e-02,-3.496896917590226472e-01,-2.349754378853631254e-01,3.204386851850068996e-01,-2.259810193102522180e-01,-1.885131551818441942e-01,-2.103140381578279539e-01,-1.405730387970753059e-01,6.782174366090541751e-03,-3.401539765713033209e-02,1.641409112430704809e-01,-1.206004596600968592e-01,-6.545031374959638104e-02,-1.375024180975197852e-01,5.053753662264830887e-03,1.129338766371984493e-02,-9.464390380408094217e-02,4.620069975063931245e-02,-1.820563332351544106e-01,8.873840077933577153e-02,-1.727247646110082469e-01,4.578901184672320296e-02,1.526471870428178397e-02,9.566036901688860714e-03,1.701918322360924940e-01,4.739886609010003637e-02,-4.038216936110809036e-02,2.790383530873906046e-02,-2.541246908277434713e-01,2.641985692821147147e-01,2.437439969011651053e-02,5.627637430310433730e-02,9.269850497385409560e-02,-2.805050187467973775e-03,-2.499526329361690669e-01,4.312766238997149670e-02,2.253110263112397260e-01,-9.745025355609195084e-02,-7.418884045952894857e-02,-1.949950046929657399e-01,5.878032885209066166e-02,-3.149030399806581060e-01,8.527684404715107913e-02,2.193642841224947571e-01,7.885481920669668021e-02
-1.338948383738723658e-01,-3.334242771325115345e-02,-1.184422645000769436e-01,2.451828879882574086e-01,-2.957347409534573021e-02,-1.065304792331888961e-01,1.940438780012148090e-01,1.912010613751120303e-01,2.286752462811869335e-01,9.253397294797802153e-02,-1.684329144627690900e-01,-8.209306900104272608e-02,6.070326312160989612e-02,-2.590210677136816075e-01,1.721814886359325503e-02,9.956694625137105237e-02,1.732776870164853544e-01,1.967504316735162739e-01,4.145846607141213946e-02,4.758876518174226522e-02,-8.163710627877363013e-02,-3.529899294365045348e-01,5.409468010177426178e-02,-2.722772765478781998e-01,-8.189215176212341629e-02,-4.713409713544176177e-02,-9.475075711707023340e-02,-2.420741981408310595e-01,-6.098763546331309460e-02,-1.222342123999637514e-01,4.343608863398469577e-02,1.057456325600278357e-01,4.283538958123204315e-02,7.431356113491553728e-02,-7.706460357559043184e-03,-1.425528890791107617e-01,-1.028833335171792512e-01,6.942582187498726187e-02,-3.830593238382858368e-01,7.906489530886760819e-02,3.197486514166580224e-02,2.752054761172516573e-01,-7.164152750613918264e-02,1.785491392746763606e-01,-5.050145100138473536e-02,1.817135075288935364e-01,1.145409491073945754e-02,6.166819057651035801e-02,-1.894757584308895404e-01,-3.733628187493863160e-01,6.994832514126937684e-02,1.298794576466544108e-02,-2.453974840827942427e-01,-1.509699595568494424e-01,-1.406403825953338738e-01,-8.632575283881811778e-02,-2.828692298152757911e-01,-7.908370165917839867e-02,1.292315928892239785e-01,-8.680058167483518938e-02,-2.761206747940995188e-01,-3.884993905270319736e-01,-2.682853441756282709e-01,-1.645425510240460520e-01,-1.758003033499022996e-02,2.115379625978891787e-01,2.352244141663939817e-02,-2.130601294089344289e-01,-1.376546636190260908e-01,1.181585665057527657e-01,-5.148450515068373617e-02,-1.452694677254494360e-01,1.364915689779925556e-01,-1.863040556086408284e-01,1.750651430272995301e-01,-1.614899421226088094e-01,1.033007469047426269e-01,7.315299506830281670e-03,1.194154250740140678e-02,1.275390798269220582e-01,3.534842968563720739e-02,-7.336580306510245668e-04,-1.433148096802373539e-01,-3.287670087704110955e-01,1.919604756751462915e-01,1.000106114483041153e-01,1.341931768730123542e-01,1.228916410646452850e-01,2.910942003534794029e-02,-2.652180406101208865e-01,-2.169822722017198530e-02,1.694986328529114461e-01,-3.143790001084794533e-02,3.208672892012249395e-02,-2.546148858995373465e-01,-9.195833619890600441e-02,-2.897749636983607546e-01,1.798663601621802721e-01,2.418431326879289800e-01,-8.675553576366655528e-02
